que	79292
non	38140
est	37462
ent	29560
nte	25661
par	21313
sta	20270
mos	19039
ara	18048
con	17939
por	17507
com	16762
ado	15940
nha	15738
unh	15671
res	15574
des	15327
per	14466
ndo	14115
tra	13947
nos	13812
men	12575
ant	12384
dos	12265
lle	12097
and	11995
ade	11841
pre	11717
tar	11694
aba	11663
ida	11459
ada	11320
che	11220
ste	10842
ero	10574
nto	10548
era	10047
ist	10034
pod	9923
uer	9884
sto	9718
odo	9627
ter	9409
nde	9395
dad	9332
ran	9324
nta	9314
tod	9202
amo	9107
can	9078
llo	9035
eir	8809
tes	8769
ome	8761
ver	8711
ere	8680
ten	8223
ode	8196
ito	8141
ora	8043
ica	7997
omo	7962
ame	7930
car	7841
ita	7764
oit	7716
emo	7612
end	7428
ont	7403
iña	7374
aqu	7328
ese	7308
ron	7278
pro	7247
ben	7241
rec	7225
aci	7137
ira	7061
ser	7007
tos	7005
esp	7002
cer	6983
ort	6670
sen	6665
tan	6646
asa	6575
der	6560
ici	6555
cas	6439
das	6435
moi	6359
esc	6358
art	6325
mar	6325
are	6291
ntr	6277
all	6227
ace	6223
iso	6201
iro	6176
ece	6162
lla	6088
gra	6066
pol	6028
eño	6012
ais	5992
son	5967
ido	5944
tas	5930
rei	5920
gar	5919
ras	5883
nci	5838
man	5772
tam	5743
abe	5715
ela	5694
tro	5680
egu	5644
emp	5636
alg	5598
les	5588
ens	5581
cia	5560
nda	5545
mes	5533
lar	5503
xen	5501
ond	5485
esa	5419
cha	5402
vos	5400
sab	5391
ala	5390
rte	5379
ano	5377
ber	5350
meu	5328
cor	5290
ill	5277
fac	5245
ell	5223
ina	5180
tem	5159
rda	5116
ost	5095
seu	5047
den	5042
ata	5007
ola	4998
ren	4978
ros	4959
str	4920
mpo	4909
enc	4904
los	4890
erd	4849
dic	4832
bal	4803
mor	4773
eri	4770
eus	4760
rad	4731
nad	4701
tre	4674
ede	4670
sas	4662
miñ	4634
err	4614
rta	4613
pen	4611
ase	4609
int	4592
ema	4568
uen	4566
hai	4457
min	4448
out	4432
ous	4415
tiv	4405
ura	4399
rab	4390
olo	4379
pas	4374
ari	4350
sti	4343
mai	4335
ago	4326
nun	4324
for	4308
tou	4303
rar	4235
seg	4224
rre	4176
teñ	4136
tad	4123
ard	4108
bre	4107
cad	4090
oso	4084
tal	4084
ele	4074
ama	4071
nin	4053
ixe	4029
rra	4003
dei	4001
oll	3959
dar	3943
vol	3922
eit	3909
orr	3887
tab	3873
tor	3858
aro	3849
utr	3839
ria	3838
eci	3834
rio	3814
pos	3811
cam	3808
ico	3774
fal	3770
ite	3743
igo	3742
obr	3740
deb	3710
dor	3697
ing	3677
osa	3668
ert	3666
bra	3666
alo	3663
qui	3654
gor	3640
nti	3615
oma	3591
las	3584
ale	3578
ven	3576
cio	3575
ces	3572
gue	3562
cre	3561
ato	3555
arr	3547
col	3545
spe	3542
ide	3538
mer	3537
mpr	3520
ami	3508
usa	3476
ime	3471
sar	3458
cal	3434
rto	3427
sei	3425
ons	3424
imo	3415
eme	3410
vai	3409
sco	3405
eno	3395
hes	3382
anc	3378
fic	3356
apa	3336
ore	3316
cos	3302
nsa	3290
fil	3279
ebe	3273
nse	3267
elo	3262
dis	3258
aga	3258
rem	3249
cid	3243
ect	3235
señ	3232
raz	3226
sem	3224
vid	3208
omp	3165
lor	3156
pri	3155
ust	3152
rde	3150
imp	3144
ñor	3139
ali	3134
dem	3133
ixo	3119
ega	3115
nca	3108
rqu	3098
hom	3075
ona	3072
foi	3071
ixa	3057
esm	3020
ers	3005
ler	3003
ive	3003
mas	2983
ate	2972
gun	2971
unt	2960
cab	2940
aza	2934
eza	2931
und	2918
ord	2918
cou	2907
exa	2906
lem	2897
mat	2897
lic	2863
cen	2863
rim	2855
reg	2855
edi	2846
lan	2838
rme	2835
lev	2828
eix	2820
erm	2817
ble	2791
ios	2788
nas	2778
smo	2771
ima	2756
mel	2742
ori	2739
mal	2727
ban	2719
poi	2715
rac	2708
cir	2704
unc	2703
spo	2703
cul	2697
rma	2692
tic	2683
nov	2663
fer	2654
inc	2646
mun	2638
orq	2613
ete	2595
ast	2580
arc	2574
lad	2572
mil	2567
lgo	2559
dou	2557
ino	2552
esi	2536
ric	2522
ull	2507
ngu	2503
ses	2497
ans	2486
ana	2483
zas	2472
deu	2472
ion	2469
ach	2454
teu	2431
sin	2428
med	2423
cto	2420
olv	2418
nal	2418
ire	2391
sca	2382
tir	2378
dix	2365
oda	2362
coi	2359
ind	2359
aca	2357
ivo	2352
mir	2347
ena	2345
dia	2340
rea	2333
uro	2324
lme	2324
ili	2321
rat	2310
ted	2307
ham	2296
oñe	2292
cla	2287
mig	2276
bel	2276
dun	2274
rob	2270
ral	2266
eva	2254
reo	2243
viv	2242
heg	2231
bar	2229
uni	2226
sob	2225
tur	2205
axe	2204
ono	2199
ian	2198
orm	2196
vou	2188
ois	2185
dur	2185
cri	2173
ndi	2169
uga	2165
vez	2157
fix	2155
tel	2155
sos	2145
rti	2145
del	2145
lve	2138
aco	2136
mon	2136
san	2135
lta	2120
sol	2097
ern	2089
dir	2088
eña	2087
avo	2081
vel	2078
alm	2064
atr	2064
iza	2052
noi	2045
bri	2043
eta	2042
eda	2038
arm	2037
uto	2024
coa	2023
gui	2002
cho	2000
vir	1993
rdo	1992
rid	1986
lgu	1984
aos	1982
abr	1978
nar	1972
iga	1970
edo	1966
nes	1965
ume	1964
omi	1963
mei	1960
bes	1958
pec	1957
ote	1954
dec	1951
rso	1950
ivi	1949
nco	1946
pai	1933
gan	1926
asi	1923
ota	1917
uci	1913
tri	1904
ouc	1902
rch	1900
vis	1899
mul	1891
ogo	1884
cin	1883
len	1879
vas	1877
sal	1872
pou	1870
ves	1869
ram	1868
nce	1867
eli	1862
bas	1853
sex	1850
oci	1849
iño	1845
tei	1841
coñ	1840
tin	1840
bai	1834
act	1831
ret	1826
ris	1824
nic	1817
rro	1809
tom	1808
rib	1798
equ	1794
irm	1793
rou	1789
emb	1788
mbr	1787
sit	1784
aix	1780
uda	1780
dan	1779
ial	1777
tid	1776
dio	1759
rop	1756
tiñ	1746
xer	1741
soa	1736
rno	1729
bro	1728
val	1727
ias	1722
aso	1710
lia	1703
rep	1695
erv	1693
ech	1689
oca	1688
xei	1682
uel	1679
veñ	1673
lei	1673
gus	1672
iva	1666
hor	1664
fra	1663
ine	1662
var	1660
met	1658
mpa	1656
xar	1650
tac	1649
ich	1647
cat	1645
tim	1645
red	1644
lib	1634
rap	1627
alt	1627
nen	1625
cis	1624
ani	1623
lis	1616
lid	1612
ocu	1612
erc	1607
paz	1603
nis	1603
isi	1600
uco	1588
hab	1585
van	1578
gad	1572
cci	1571
ovo	1568
cel	1566
ula	1565
vin	1563
rse	1560
oid	1558
dea	1555
oas	1551
egr	1551
log	1546
rri	1540
mad	1539
rom	1531
ifi	1526
nai	1525
rev	1524
iad	1515
xud	1513
ued	1512
ien	1509
fin	1508
gas	1507
aña	1503
fun	1495
nza	1494
ole	1491
eco	1491
neg	1489
nac	1484
ego	1476
squ	1476
rit	1473
ñec	1472
amp	1471
gur	1466
rmi	1462
opi	1460
rer	1459
mit	1457
sup	1456
rin	1453
scu	1445
exp	1445
ati	1442
gos	1437
nso	1436
sid	1428
ova	1417
fai	1413
spa	1413
boa	1410
rna	1405
abo	1402
mpe	1401
opa	1400
top	1398
sad	1391
mpl	1388
uei	1381
isc	1379
vor	1377
oxe	1375
ini	1375
har	1373
isa	1368
oli	1366
pal	1358
lab	1352
evo	1352
ñen	1351
och	1350
adi	1348
rll	1347
iar	1346
nor	1344
nve	1343
zar	1334
nst	1333
bil	1323
ñas	1321
mañ	1318
use	1318
mba	1317
ila	1315
cur	1310
eal	1305
cup	1295
pob	1291
lin	1286
mol	1286
nme	1285
sor	1275
ult	1266
efe	1263
pon	1262
pel	1261
far	1261
eso	1261
ang	1258
ane	1257
dif	1254
axu	1254
amb	1252
fav	1251
ins	1248
evi	1242
arl	1240
xec	1237
rel	1235
ues	1234
gre	1234
scr	1234
nsi	1233
tig	1226
nec	1218
ior	1216
omb	1214
iam	1209
cun	1208
ein	1205
eto	1203
ove	1201
lon	1199
poñ	1193
lug	1186
nom	1180
oro	1180
fam	1180
gua	1179
sac	1177
exi	1173
anz	1169
ped	1166
ulo	1162
vec	1157
esq	1155
eñe	1154
upa	1151
liz	1149
iti	1148
rav	1148
ose	1147
pes	1144
dam	1144
ref	1144
tru	1142
xes	1137
duc	1130
rga	1130
itu	1128
upo	1127
sou	1126
uta	1124
cie	1122
oto	1120
did	1120
rmo	1119
oga	1107
nxe	1106
moz	1104
mis	1104
aio	1101
cap	1099
ave	1096
olt	1095
uar	1094
onv	1086
pac	1085
ibi	1084
axi	1083
olu	1076
exe	1076
his	1072
obe	1072
cti	1071
abi	1070
pra	1067
roc	1067
pat	1066
aia	1065
upe	1055
fei	1054
ilo	1054
ual	1053
bus	1053
adr	1049
tua	1048
obl	1047
bon	1046
cit	1045
ezo	1044
etr	1043
has	1040
rca	1038
chi	1037
pid	1035
ilm	1033
ars	1033
ene	1032
oub	1029
sub	1026
obo	1023
ald	1023
imi	1022
rig	1018
hox	1017
ise	1015
pag	1014
omu	1013
pan	1012
rci	1011
ton	1010
uin	1009
inf	1008
ipo	1004
cil	1004
ile	1002
dra	1001
sic	1000
vam	998
nid	993
eis	992
cta	991
det	990
env	987
osi	984
oni	983
mez	982
dig	979
apr	974
