yor	7692602
bir	7113228
lar	5236310
ama	4603691
ler	4083518
iyo	4080613
eri	3956653
eni	3878970
bil	3531914
oru	3481241
arı	3429135
ben	3230502
ada	3159912
ini	2985825
ili	2820445
sen	2805379
sin	2800829
eği	2783243
rum	2730440
ara	2696965
aya	2634133
den	2598044
nda	2569022
ece	2546729
yle	2536330
unu	2486002
edi	2473786
anı	2432355
ayı	2403529
ede	2334917
ını	2307038
nla	2294496
ası	2245886
ıyo	2208893
sun	2195398
onu	2122798
ile	2065574
öyl	2061384
yap	2041741
ana	2037556
alı	2016307
sın	1960387
eme	1935735
ola	1881435
san	1874613
aca	1870331
lan	1868437
ere	1855716
lma	1827600
şey	1816215
içi	1814448
çin	1798304
ala	1794437
nde	1790407
dan	1770487
ist	1770387
değ	1721786
man	1695575
var	1668170
adı	1666621
eli	1663586
rin	1654517
hay	1600547
ldu	1586905
anl	1574716
ınd	1559207
gel	1547521
ors	1508609
end	1488562
eve	1480911
iri	1479801
ğil	1472987
ste	1462420
nin	1460580
old	1457025
mam	1441209
ger	1439929
ele	1436379
çok	1413272
liy	1410124
rsu	1404800
iği	1404606
gör	1403099
ard	1381151
ura	1365763
iyi	1364419
lir	1357856
esi	1357444
tan	1355431
bun	1355303
kal	1353114
emi	1348391
ağı	1338061
kad	1334295
mek	1318917
kar	1317185
vet	1313971
eye	1297408
ndi	1287867
abi	1265528
isi	1261799
rın	1253029
ığı	1247519
yan	1234466
olm	1231269
rad	1218790
uğu	1207942
ind	1202237
ver	1193598
mak	1192195
bur	1190519
aha	1177621
eyi	1148518
söy	1147171
dim	1143636
izi	1140364
diy	1134821
cak	1128199
eki	1125575
din	1124720
imi	1119345
ine	1111964
lam	1105801
rim	1101903
may	1100941
der	1099130
her	1098372
ken	1090840
kla	1079202
aba	1075249
baş	1072568
son	1064551
niz	1057041
nun	1056779
nın	1046602
tam	1042339
miy	1042017
amı	1034445
rım	1027135
kle	1022907
ğin	1018930
ter	1013488
yır	1009148
dım	1007018
ban	1002526
diğ	988213
olu	986871
yar	976116
duğ	975714
dah	971487
tme	957213
rla	954160
rdı	950206
ğim	946848
rdu	932849
nce	923114
nim	920758
rak	917833
ğın	912318
yok	908623
rme	906560
ünü	902737
aşı	902009
and	895656
